pmcid,figure url,subfigure,label,insert_time
PMC7151464,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7151464/bin/gr1_lrg.jpg,,ct,5092020
PMC7194797,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7194797/bin/gr1_lrg.jpg,4x56_348x621,ct,5092020
PMC7194797,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7194797/bin/gr1_lrg.jpg,323x69_690x621,ct,5092020
PMC7194797,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7194797/bin/gr1_lrg.jpg,,ct,5092020
PMC7194797,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7194797/bin/gr2_lrg.jpg,0x47_602x460,ct,5092020
PMC7194797,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7194797/bin/gr2_lrg.jpg,,ct,5092020
PMC7095102,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7095102/bin/41591_2020_817_Fig2_ESM.jpg,338x596_775x909,ct,5092020
PMC7095102,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7095102/bin/41591_2020_817_Fig2_ESM.jpg,5x602_313x909,ct,5092020
PMC7095102,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7095102/bin/41591_2020_817_Fig2_ESM.jpg,344x299_766x593,ct,5092020
PMC7095102,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7095102/bin/41591_2020_817_Fig2_ESM.jpg,9x10_319x322,cxr,5092020
PMC7095102,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7095102/bin/41591_2020_817_Fig2_ESM.jpg,4x340_327x583,ct,5092020
PMC7095102,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7095102/bin/41591_2020_817_Fig2_ESM.jpg,348x10_771x290,ct,5092020
PMC7095102,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7095102/bin/41591_2020_817_Fig2_ESM.jpg,,ct,5092020
PMC7095036,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7095036/bin/41591_2020_819_Fig1_HTML.jpg,182x403_403x618,cxr,5092020
PMC7152619,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7152619/bin/10140_2020_1775_Fig1_HTML.jpg,313x1_648x237,ct,5092020
PMC7152619,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7152619/bin/10140_2020_1775_Fig1_HTML.jpg,0x0_331x238,ct,5092020
PMC7152619,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7152619/bin/10140_2020_1775_Fig1_HTML.jpg,,ct,5092020
PMC7152619,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7152619/bin/10140_2020_1775_Fig2_HTML.jpg,,ct,5092020
PMC7152619,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7152619/bin/10140_2020_1775_Fig3_HTML.jpg,,ct,5092020
PMC7184360,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7184360/bin/ehaa307f1.jpg,383x6_776x255,ct,5092020
PMC7194535,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7194535/bin/gr1_lrg.jpg,236x215_482x562,ct,5092020
PMC7194535,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7194535/bin/gr1_lrg.jpg,505x248_719x559,ct,5092020
PMC7151400,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7151400/bin/gr1_lrg.jpg,,cxr,5092020
PMC7151400,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7151400/bin/gr2_lrg.jpg,12x9_383x284,cxr,5092020
PMC7151400,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7151400/bin/gr2_lrg.jpg,370x16_731x276,cxr,5092020
PMC7151400,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7151400/bin/gr2_lrg.jpg,,cxr,5092020
PMC7151400,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7151400/bin/gr3_lrg.jpg,50x481_682x1059,ct,5092020
PMC7151400,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7151400/bin/gr3_lrg.jpg,58x17_682x515,ct,5092020
PMC7151400,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7151400/bin/gr3_lrg.jpg,,ct,5092020
PMC7156231,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7156231/bin/41379_2020_536_Fig2_HTML.jpg,8x8_310x240,ct,5092020
PMC7156231,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7156231/bin/41379_2020_536_Fig2_HTML.jpg,320x506_631x747,cxr,5092020
PMC7156231,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7156231/bin/41379_2020_536_Fig2_HTML.jpg,5x260_315x484,ct,5092020
PMC7156231,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7156231/bin/41379_2020_536_Fig2_HTML.jpg,1x508_312x745,cxr,5092020
PMC7156231,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7156231/bin/41379_2020_536_Fig2_HTML.jpg,323x6_628x242,ct,5092020
PMC7156231,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7156231/bin/41379_2020_536_Fig2_HTML.jpg,321x256_631x486,ct,5092020
PMC7156231,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7156231/bin/41379_2020_536_Fig2_HTML.jpg,321x755_625x994,ct,5092020
PMC7156231,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7156231/bin/41379_2020_536_Fig2_HTML.jpg,8x758_303x993,ct,5092020
PMC7156231,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7156231/bin/41379_2020_536_Fig2_HTML.jpg,,ct,5092020
PMC7156230,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7156230/bin/330_2020_6860_Fig1_HTML.jpg,,ct,5092020
PMC7156291,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7156291/bin/330_2020_6823_Fig3_HTML.jpg,248x223_513x463,ct,5092020
PMC7156291,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7156291/bin/330_2020_6823_Fig3_HTML.jpg,240x459_526x697,ct,5092020
PMC7156291,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7156291/bin/330_2020_6823_Fig3_HTML.jpg,0x464_253x697,ct,5092020
PMC7156291,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7156291/bin/330_2020_6823_Fig3_HTML.jpg,0x233_250x458,ct,5092020
PMC7156291,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7156291/bin/330_2020_6823_Fig3_HTML.jpg,511x461_761x697,ct,5092020
PMC7156291,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7156291/bin/330_2020_6823_Fig3_HTML.jpg,4x0_247x214,ct,5092020
PMC7156291,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7156291/bin/330_2020_6823_Fig3_HTML.jpg,502x706_761x941,ct,5092020
PMC7156291,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7156291/bin/330_2020_6823_Fig3_HTML.jpg,509x222_761x465,ct,5092020
PMC7156291,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7156291/bin/330_2020_6823_Fig3_HTML.jpg,0x703_253x942,ct,5092020
PMC7156291,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7156291/bin/330_2020_6823_Fig3_HTML.jpg,248x704_506x947,ct,5092020
PMC7156291,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7156291/bin/330_2020_6823_Fig3_HTML.jpg,,ct,5092020
PMC7156291,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7156291/bin/330_2020_6823_Fig4_HTML.jpg,,ct,5092020
PMC7156903,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7156903/bin/330_2020_6827_Fig2_HTML.jpg,430x235_754x486,ct,5092020
PMC7156903,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7156903/bin/330_2020_6827_Fig2_HTML.jpg,428x12_761x242,ct,5092020
PMC7156903,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7156903/bin/330_2020_6827_Fig2_HTML.jpg,209x6_442x477,cxr,5092020
PMC7156903,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7156903/bin/330_2020_6827_Fig2_HTML.jpg,,ct,5092020
PMC7156903,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7156903/bin/330_2020_6827_Fig3_HTML.jpg,387x8_756x246,ct,5092020
PMC7156903,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7156903/bin/330_2020_6827_Fig3_HTML.jpg,5x257_383x516,ct,5092020
PMC7156903,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7156903/bin/330_2020_6827_Fig3_HTML.jpg,390x258_751x515,ct,5092020
PMC7156903,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7156903/bin/330_2020_6827_Fig3_HTML.jpg,12x6_384x246,ct,5092020
PMC7156903,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7156903/bin/330_2020_6827_Fig3_HTML.jpg,,ct,5092020
PMC7194512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7194512/bin/gr2_lrg.jpg,380x1005_744x1323,ct,5092020
PMC7194512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7194512/bin/gr2_lrg.jpg,377x352_747x660,cxr,5092020
PMC7194512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7194512/bin/gr2_lrg.jpg,9x1003_362x1320,ct,5092020
PMC7194512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7194512/bin/gr2_lrg.jpg,6x684_363x989,ct,5092020
PMC7194512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7194512/bin/gr2_lrg.jpg,6x15_366x326,ct,5092020
PMC7194512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7194512/bin/gr2_lrg.jpg,5x354_367x658,ct,5092020
PMC7194512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7194512/bin/gr2_lrg.jpg,,ct,5092020
PMC7194914,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7194914/bin/gr1_lrg.jpg,238x0_472x263,ct,5092020
PMC7194914,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7194914/bin/gr1_lrg.jpg,463x28_703x279,ct,5092020
PMC7194914,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7194914/bin/gr1_lrg.jpg,7x36_230x278,ct,5092020
PMC7194914,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7194914/bin/gr1_lrg.jpg,,ct,5092020
PMC7195987,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7195987/bin/turkjmedsci-50-604-fig001.jpg,304x5_666x253,ct,5092020
PMC7195987,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7195987/bin/turkjmedsci-50-604-fig001.jpg,0x6_317x251,ct,5092020
PMC7195987,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7195987/bin/turkjmedsci-50-604-fig001.jpg,,ct,5092020
PMC7195987,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7195987/bin/turkjmedsci-50-604-fig002.jpg,,ct,5092020
PMC7195987,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7195987/bin/turkjmedsci-50-604-fig003.jpg,,ct,5092020
PMC7195987,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7195987/bin/turkjmedsci-50-604-fig004.jpg,220x24_446x285,ct,5092020
PMC7195987,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7195987/bin/turkjmedsci-50-604-fig004.jpg,,ct,5092020
PMC7195987,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7195987/bin/turkjmedsci-50-604-fig005.jpg,284x5_668x267,ct,5092020
PMC7195987,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7195987/bin/turkjmedsci-50-604-fig005.jpg,0x11_287x260,ct,5092020
PMC7195987,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7195987/bin/turkjmedsci-50-604-fig005.jpg,,ct,5092020
PMC7195987,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7195987/bin/turkjmedsci-50-604-fig006.jpg,5x9_266x250,ct,5092020
PMC7195987,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7195987/bin/turkjmedsci-50-604-fig006.jpg,249x11_654x253,ct,5092020
PMC7195987,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7195987/bin/turkjmedsci-50-604-fig006.jpg,329x257_657x528,ct,5092020
PMC7195987,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7195987/bin/turkjmedsci-50-604-fig006.jpg,21x263_316x525,ct,5092020
PMC7195987,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7195987/bin/turkjmedsci-50-604-fig006.jpg,,ct,5092020
PMC7195987,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7195987/bin/turkjmedsci-50-604-fig007.jpg,401x6_798x313,ct,5092020
PMC7195987,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7195987/bin/turkjmedsci-50-604-fig007.jpg,3x5_400x315,ct,5092020
PMC7195987,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7195987/bin/turkjmedsci-50-604-fig007.jpg,404x341_788x616,ct,5092020
PMC7195987,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7195987/bin/turkjmedsci-50-604-fig007.jpg,2x342_399x617,ct,5092020
PMC7195987,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7195987/bin/turkjmedsci-50-604-fig007.jpg,,ct,5092020
PMC7195987,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7195987/bin/turkjmedsci-50-604-fig008.jpg,342x5_664x257,ct,5092020
PMC7195987,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7195987/bin/turkjmedsci-50-604-fig008.jpg,,ct,5092020
PMC7194963,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7194963/bin/gr1_lrg.jpg,11x26_385x314,ct,5092020
PMC7194963,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7194963/bin/gr1_lrg.jpg,397x329_784x695,ct,5092020
PMC7194963,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7194963/bin/gr1_lrg.jpg,393x30_782x310,ct,5092020
PMC7194963,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7194963/bin/gr1_lrg.jpg,382x698_771x1021,ct,5092020
PMC7194963,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7194963/bin/gr1_lrg.jpg,11x703_414x1017,ct,5092020
PMC7194963,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7194963/bin/gr1_lrg.jpg,,ct,5092020
PMC7160614,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7160614/bin/330_2020_6829_Fig1_HTML.jpg,128x73_656x468,ct,5092020
PMC7160614,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7160614/bin/330_2020_6829_Fig1_HTML.jpg,4x35_255x479,ct,5092020
PMC7160614,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7160614/bin/330_2020_6829_Fig1_HTML.jpg,,ct,5092020
PMC7161094,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7161094/bin/15010_2020_1427_Fig1_HTML.jpg,341x9_707x262,ct,5092020
PMC7161094,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7161094/bin/15010_2020_1427_Fig1_HTML.jpg,352x273_700x546,ct,5092020
PMC7161094,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7161094/bin/15010_2020_1427_Fig1_HTML.jpg,8x6_346x264,ct,5092020
PMC7161094,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7161094/bin/15010_2020_1427_Fig1_HTML.jpg,6x274_347x544,ct,5092020
PMC7161094,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7161094/bin/15010_2020_1427_Fig1_HTML.jpg,,ct,5092020
PMC7188036,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7188036/bin/jot-publish-ahead-of-print-10.1097.bot.0000000000001782-g006.jpg,0x16_319x306,cxr,5092020
PMC7188057,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7188057/bin/ansu-publish-ahead-of-print-10.1097.sla.0000000000003955-g001.jpg,570x220_792x434,cxr,5092020
PMC7188148,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7188148/bin/nyaa147fig1.jpg,399x10_790x450,ct,5092020
PMC7188148,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7188148/bin/nyaa147fig1.jpg,0x11_399x437,cxr,5092020
PMC7188148,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7188148/bin/nyaa147fig1.jpg,,ct,5092020
PMC7188148,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7188148/bin/nyaa147fig2.jpg,385x16_759x372,ct,5092020
PMC7188148,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7188148/bin/nyaa147fig2.jpg,369x380_756x772,cxr,5092020
PMC7188148,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7188148/bin/nyaa147fig2.jpg,,ct,5092020
PMC7195108,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7195108/bin/gr1_lrg.jpg,362x262_700x490,ct,5092020
PMC7195108,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7195108/bin/gr1_lrg.jpg,9x244_353x490,ct,5092020
PMC7195108,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7195108/bin/gr1_lrg.jpg,,ct,5092020
PMC7194834,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7194834/bin/gr1_lrg.jpg,248x244_477x477,ct,5092020
PMC7194834,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7194834/bin/gr1_lrg.jpg,6x11_238x225,ct,5092020
PMC7194834,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7194834/bin/gr1_lrg.jpg,476x9_721x227,ct,5092020
PMC7194834,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7194834/bin/gr1_lrg.jpg,8x240_232x474,ct,5092020
PMC7194834,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7194834/bin/gr1_lrg.jpg,500x242_719x475,ct,5092020
PMC7194834,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7194834/bin/gr1_lrg.jpg,,ct,5092020
PMC7194834,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7194834/bin/gr2_lrg.jpg,349x0_730x387,cxr,5092020
PMC7194834,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7194834/bin/gr2_lrg.jpg,0x20_378x387,cxr,5092020
PMC7194834,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7194834/bin/gr2_lrg.jpg,,cxr,5092020
PMC7194673,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7194673/bin/gr1_lrg.jpg,263x389_521x690,ct,5092020
PMC7194673,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7194673/bin/gr1_lrg.jpg,5x387_256x693,ct,5092020
PMC7194673,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7194673/bin/gr1_lrg.jpg,535x390_778x693,ct,5092020
PMC7164519,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7164519/bin/68_2020_1364_Fig1_HTML.jpg,,cxr,5092020
PMC7164519,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7164519/bin/68_2020_1364_Fig2_HTML.jpg,,ct,5092020
PMC7188118,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7188118/bin/nyaa140fig1.jpg,430x0_751x256,cxr,5092020
PMC7188118,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7188118/bin/nyaa140fig1.jpg,209x0_434x242,ct,5092020
PMC7188118,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7188118/bin/nyaa140fig1.jpg,,ct,5092020
PMC7188118,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7188118/bin/nyaa140fig2.jpg,266x0_737x346,cxr,5092020
PMC7188118,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7188118/bin/nyaa140fig2.jpg,3x23_285x347,ct,5092020
PMC7188118,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7188118/bin/nyaa140fig3.jpg,364x13_717x469,ct,5092020
PMC7188118,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7188118/bin/nyaa140fig3.jpg,0x466_333x729,cxr,5092020
PMC7188118,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7188118/bin/nyaa140fig3.jpg,0x5_344x468,ct,5092020
PMC7188118,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7188118/bin/nyaa140fig3.jpg,344x476_725x732,ct,5092020
PMC7188118,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7188118/bin/nyaa140fig3.jpg,,ct,5092020
PMC7188118,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7188118/bin/nyaa140fig4.jpg,224x0_441x271,ct,5092020
PMC7188118,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7188118/bin/nyaa140fig4.jpg,439x0_755x267,cxr,5092020
PMC7188118,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7188118/bin/nyaa140fig4.jpg,4x1_223x264,ct,5092020
PMC7188118,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7188118/bin/nyaa140fig4.jpg,,ct,5092020
PMC7188118,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7188118/bin/nyaa140fig5.jpg,12x0_289x374,ct,5092020
PMC7188118,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7188118/bin/nyaa140fig5.jpg,266x0_766x375,cxr,5092020
PMC7188118,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7188118/bin/nyaa140fig5.jpg,,ct,5092020
PMC7151480,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7151480/bin/gr1_lrg.jpg,6x0_302x312,cxr,5092020
PMC7151480,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7151480/bin/gr1_lrg.jpg,3x318_288x532,ct,5092020
PMC7151480,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7151480/bin/gr1_lrg.jpg,,ct,5092020
PMC7151480,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7151480/bin/gr2_lrg.jpg,357x9_705x319,cxr,5092020
PMC7151480,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7151480/bin/gr2_lrg.jpg,5x12_357x312,cxr,5092020
PMC7151480,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7151480/bin/gr2_lrg.jpg,353x313_700x655,cxr,5092020
PMC7151480,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7151480/bin/gr2_lrg.jpg,25x324_337x653,cxr,5092020
PMC7151480,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7151480/bin/gr2_lrg.jpg,,cxr,5092020
PMC7151480,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7151480/bin/gr3_lrg.jpg,519x0_740x238,cxr,5092020
PMC7151480,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7151480/bin/gr3_lrg.jpg,6x3_224x234,cxr,5092020
PMC7151480,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7151480/bin/gr3_lrg.jpg,256x0_494x237,cxr,5092020
PMC7151480,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7151480/bin/gr3_lrg.jpg,,cxr,5092020
PMC7151480,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7151480/bin/gr4_lrg.jpg,8x4_298x296,cxr,5092020
PMC7151480,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7151480/bin/gr4_lrg.jpg,7x307_274x524,ct,5092020
PMC7151480,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7151480/bin/gr4_lrg.jpg,283x309_536x525,ct,5092020
PMC7151480,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7151480/bin/gr4_lrg.jpg,315x4_622x296,cxr,5092020
PMC7151480,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7151480/bin/gr4_lrg.jpg,,cxr,5092020
PMC7151480,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7151480/bin/gr5_lrg.jpg,6x2_313x264,cxr,5092020
PMC7151480,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7151480/bin/gr5_lrg.jpg,194x488_736x718,cxr,5092020
PMC7151480,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7151480/bin/gr5_lrg.jpg,7x488_291x724,cxr,5092020
PMC7151480,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7151480/bin/gr5_lrg.jpg,173x256_575x479,ct,5092020
PMC7151480,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7151480/bin/gr5_lrg.jpg,0x260_240x475,ct,5092020
PMC7151480,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7151480/bin/gr5_lrg.jpg,,ct,5092020
PMC7151480,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7151480/bin/gr6_lrg.jpg,2x5_254x220,cxr,5092020
PMC7151480,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7151480/bin/gr6_lrg.jpg,8x228_234x459,ct,5092020
PMC7151480,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7151480/bin/gr6_lrg.jpg,272x230_547x459,ct,5092020
PMC7151480,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7151480/bin/gr6_lrg.jpg,,ct,5092020
PMC7151480,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7151480/bin/gr7_lrg.jpg,12x4_564x248,cxr,5092020
PMC7151480,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7151480/bin/gr7_lrg.jpg,,ct,5092020
PMC7151480,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7151480/bin/gr8_lrg.jpg,2x317_253x533,ct,5092020
PMC7151480,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7151480/bin/gr8_lrg.jpg,273x314_506x533,ct,5092020
PMC7151480,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7151480/bin/gr8_lrg.jpg,3x2_314x323,cxr,5092020
PMC7151480,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7151480/bin/gr8_lrg.jpg,526x238_744x533,ct,5092020
PMC7159860,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7159860/bin/gr1_lrg.jpg,379x7_745x252,ct,5092020
PMC7159860,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7159860/bin/gr1_lrg.jpg,5x5_372x254,ct,5092020
PMC7159860,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7159860/bin/gr1_lrg.jpg,380x259_739x512,ct,5092020
PMC7159860,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7159860/bin/gr1_lrg.jpg,6x261_370x509,ct,5092020
PMC7159860,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7159860/bin/gr1_lrg.jpg,,ct,5092020
PMC7162774,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7162774/bin/gr1_lrg.jpg,0x673_660x1384,cxr,5092020
PMC7162774,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7162774/bin/gr1_lrg.jpg,0x28_665x673,cxr,5092020
PMC7162774,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7162774/bin/gr1_lrg.jpg,,cxr,5092020
PMC7161507,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7161507/bin/gr1_lrg.jpg,75x410_675x775,ct,5092020
PMC7161507,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7161507/bin/gr1_lrg.jpg,82x2_672x410,ct,5092020
PMC7161507,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7161507/bin/gr1_lrg.jpg,,ct,5092020
